LAMMPS (3 Mar 2020)
Reading data file ...
  orthogonal box = (0 0 0) to (10 10 10)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  2048 atoms
  reading velocities ...
  2048 velocities
  read_data CPU = 0.0163119 secs
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.42246
  ghost atom cutoff = 1.42246
  binsize = 0.71123, bins = 15 15 15
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d/newton
      bin: standard
Setting up Verlet run ...
  Unit style    : lj
  Current step  : 0
  Time step     : 0.0001
Per MPI rank memory allocation (min/avg/max) = 3.197 | 3.197 | 3.197 Mbytes
Time Temp Press 
       0.264   0.98582555    660.55068 
       0.265   0.98971703    660.55865 
       0.266   0.99380624    660.56702 
       0.267   0.99800974    660.57562 
       0.268    1.0022425    660.58429 
       0.269    1.0064197    660.59284 
        0.27    1.0104585    660.60111 
       0.271    1.0142796    660.60893 
       0.272    1.0178083    660.61615 
       0.273    1.0209752    660.62263 
       0.274    1.0237179    660.62825 
       0.275    1.0259812    660.63288 
       0.276    1.0277182    660.63644 
       0.277     1.028892    660.63884 
       0.278    1.0294758    660.64004 
       0.279    1.0294549    660.63999 
        0.28    1.0288276    660.63871 
       0.281    1.0276056    660.63621 
       0.282    1.0258149    660.63254 
       0.283    1.0234957    660.62779 
       0.284     1.020701    660.62207 
       0.285    1.0174957    660.61551 
       0.286     1.013954    660.60826 
       0.287    1.0101567    660.60049 
       0.288    1.0061886    660.59237 
       0.289    1.0021354    660.58407 
        0.29   0.99808153    660.57577 
       0.291   0.99410765    660.56764 
       0.292    0.9902896    660.55982 
       0.293   0.98669724    660.55247 
       0.294    0.9833939    660.54571 
       0.295   0.98043615    660.53965 
       0.296   0.97787373    660.53441 
       0.297   0.97574943    660.53006 
       0.298   0.97409906    660.52668 
       0.299   0.97295117    660.52433 
         0.3   0.97232665    660.52305 
       0.301   0.97223819    660.52287 
       0.302   0.97268959    660.52379 
       0.303   0.97367503    660.52581 
       0.304   0.97517845    660.52889 
       0.305   0.97717309    660.53297 
       0.306    0.9796215    660.53798 
       0.307   0.98247583    660.54383 
       0.308   0.98567884    660.55038 
       0.309   0.98916522    660.55752 
        0.31   0.99286339    660.56509 
       0.311   0.99669749    660.57294 
       0.312    1.0005894     660.5809 
       0.313    1.0044606    660.58883 
       0.314    1.0082339    660.59655 
       0.315    1.0118351    660.60392 
       0.316    1.0151936     660.6108 
       0.317    1.0182439    660.61704 
       0.318    1.0209262    660.62253 
       0.319    1.0231871    660.62716 
        0.32    1.0249807    660.63083 
       0.321    1.0262693    660.63347 
       0.322    1.0270243    660.63502 
       0.323    1.0272276    660.63543 
       0.324    1.0268721    660.63471 
       0.325    1.0259631    660.63284 
       0.326    1.0245188    660.62989 
       0.327    1.0225701     660.6259 
       0.328    1.0201606    660.62097 
       0.329    1.0173455     660.6152 
        0.33    1.0141895    660.60874 
       0.331    1.0107649    660.60173 
       0.332    1.0071488    660.59433 
       0.333    1.0034206     660.5867 
       0.334   0.99965903      660.579 
       0.335    0.9959407    660.57139 
       0.336   0.99233802    660.56401 
       0.337   0.98891822    660.55701 
       0.338   0.98574269    660.55051 
       0.339   0.98286665    660.54463 
        0.34   0.98033898    660.53945 
       0.341   0.97820222    660.53508 
       0.342   0.97649253    660.53158 
       0.343   0.97523947    660.52901 
       0.344   0.97446575    660.52743 
       0.345   0.97418672    660.52686 
       0.346   0.97440975    660.52732 
       0.347   0.97513354     660.5288 
       0.348   0.97634736    660.53128 
       0.349    0.9780306    660.53473 
        0.35    0.9801524    660.53907 
       0.351   0.98267187    660.54423 
       0.352   0.98553873     660.5501 
       0.353   0.98869443    660.55656 
       0.354   0.99207379    660.56347 
       0.355   0.99560686    660.57071 
       0.356   0.99922091     660.5781 
       0.357    1.0028424    660.58552 
       0.358    1.0063985     660.5928 
       0.359    1.0098191     660.5998 
        0.36    1.0130372    660.60639 
       0.361    1.0159903    660.61243 
       0.362    1.0186212    660.61782 
       0.363    1.0208784    660.62244 
       0.364    1.0227167     660.6262 
       0.365    1.0240982    660.62903 
       0.366     1.024993    660.63086 
       0.367    1.0253802    660.63165 
       0.368    1.0252486    660.63138 
       0.369    1.0245979    660.63005 
        0.37    1.0234396    660.62768 
       0.371    1.0217971    660.62432 
       0.372     1.019706    660.62004 
       0.373    1.0172133    660.61493 
       0.374    1.0143761    660.60913 
       0.375    1.0112596    660.60275 
       0.376    1.0079347    660.59594 
       0.377    1.0044756    660.58886 
       0.378    1.0009571    660.58166 
       0.379   0.99745227    660.57448 
        0.38   0.99403079    660.56748 
       0.381   0.99075769    660.56078 
       0.382   0.98769257     660.5545 
       0.383   0.98488919    660.54877 
       0.384   0.98239538    660.54366 
       0.385   0.98025308    660.53928 
       0.386   0.97849836    660.53568 
       0.387   0.97716137    660.53295 
       0.388   0.97626612    660.53111 
       0.389   0.97583015    660.53022 
        0.39   0.97586391    660.53029 
       0.391   0.97637004    660.53133 
       0.392   0.97734265    660.53332 
