LAMMPS (18 Jun 2019)
Reading data file ...
  orthogonal box = (0 0 0) to (58.9445 58.9445 58.9445)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  2048 atoms
  reading velocities ...
  2048 velocities
  read_data CPU = 0.00737095 secs
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.42246
  ghost atom cutoff = 1.42246
  binsize = 0.71123, bins = 83 83 83
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d/newton
      bin: standard
Setting up Verlet run ...
  Unit style    : lj
  Current step  : 0
  Time step     : 0.0001
Per MPI rank memory allocation (min/avg/max) = 5.345 | 5.345 | 5.345 Mbytes
Time Temp Press 
           0   0.33349617 0.0033333333 
       0.001   0.33571539 0.0033555146 
       0.002   0.34178432 0.0034161744 
       0.003   0.34867886  0.003485086 
       0.004   0.35492009 0.0035474679 
       0.005   0.36187825 0.0036170155 
       0.006   0.37003912 0.0036985844 
       0.007   0.37901955 0.0037883448 
       0.008   0.38854478 0.0038835506 
       0.009   0.39858183 0.0039838721 
        0.01   0.40913327 0.0040893349 
       0.011   0.42018598 0.0041998081 
       0.012   0.43172567 0.0043151487 
       0.013   0.44374183 0.0044352516 
       0.014   0.45622628 0.0045600351 
       0.015   0.46917196 0.0046894287 
       0.016   0.48257231 0.0048233668 
       0.017   0.49642081 0.0049617842 
       0.018    0.5107106 0.0051046123 
       0.019   0.52543419 0.0052517763 
        0.02    0.5405832 0.0054031924 
       0.021   0.55614804 0.0055587649 
       0.022   0.57211776 0.0057183841 
       0.023   0.58847977 0.0058819242 
       0.024   0.60521963 0.0060492411 
       0.025   0.62232087 0.0062201701 
       0.026    0.6397648 0.0063945241 
       0.027   0.65753024 0.0065720918 
       0.028    0.6755934 0.0067526352 
       0.029   0.69392763  0.006935888 
        0.03   0.71250327 0.0071215537 
       0.031   0.73128743 0.0073093036 
       0.032   0.75024381 0.0074987748 
       0.033   0.76933251 0.0076895686 
       0.034   0.78850986 0.0078812485 
       0.035   0.80772825 0.0080733385 
       0.036   0.82693591 0.0082653213 
       0.037   0.84607678 0.0084566366 
       0.038   0.86509035 0.0086466795 
       0.039   0.88391146 0.0088347986 
        0.04   0.90247015 0.0090202949 
       0.041   0.92069155 0.0092024199 
       0.042   0.93849566 0.0093803741 
       0.043   0.95579732 0.0095533062 
       0.044     0.972506 0.0097203114 
       0.045    0.9885258 0.0098804312 
       0.046    1.0037554  0.010032653 
       0.047    1.0180883  0.010175911 
       0.048    1.0314127   0.01030909 
       0.049    1.0436124  0.010431029 
        0.05    1.0545678  0.010540529 
       0.051     1.064157  0.010636373 
       0.052    1.0722582  0.010717347 
       0.053    1.0787541  0.010782273 
       0.054     1.083536  0.010830069 
       0.055     1.086512  0.010859815 
       0.056    1.0876159  0.010870848 
       0.057    1.0868183  0.010862877 
       0.058    1.0841386  0.010836092 
       0.059    1.0796547  0.010791275 
        0.06    1.0735086  0.010729844 
       0.061    1.0659045   0.01065384 
       0.062    1.0570973  0.010565812 
       0.063    1.0473748  0.010468634 
       0.064    1.0370351  0.010365288 
       0.065    1.0263669  0.010258658 
       0.066    1.0156337  0.010151378 
       0.067    1.0050658   0.01004575 
       0.068   0.99485774 0.0099437197 
       0.069   0.98517069 0.0098468965 
        0.07   0.97613667 0.0097566004 
       0.071    0.9678639 0.0096739131 
       0.072   0.96044185 0.0095997288 
       0.073   0.95394551 0.0095347971 
       0.074   0.94843865 0.0094797555 
       0.075   0.94397597 0.0094351505 
       0.076   0.94060405 0.0094014477 
       0.077    0.9383611 0.0093790291 
       0.078   0.93727563 0.0093681797 
       0.079   0.93736395 0.0093690625 
        0.08   0.93862687 0.0093816855 
       0.081   0.94104592 0.0094058643 
       0.082   0.94457984 0.0094411862 
       0.083   0.94916192 0.0094869847 
       0.084   0.95469926  0.009542331 
       0.085   0.96107413 0.0096060486 
       0.086   0.96814767 0.0096767494 
       0.087   0.97576527 0.0097528882 
       0.088   0.98376273 0.0098328238 
       0.089   0.99197229 0.0099148793 
        0.09    1.0002276 0.0099973923 
       0.091    1.0083676  0.010078752 
       0.092    1.0162386  0.010157423 
       0.093    1.0236959  0.010231961 
       0.094    1.0306047  0.010301015 
       0.095    1.0368401  0.010363339 
       0.096    1.0422881  0.010417791 
       0.097    1.0468462   0.01046335 
       0.098    1.0504252  0.010499123 
       0.099    1.0529516  0.010524374 
         0.1    1.0543697  0.010538549 
       0.101    1.0546457  0.010541308 
       0.102    1.0537709  0.010532563 
       0.103    1.0517645   0.01051251 
       0.104    1.0486766  0.010481645 
       0.105    1.0445875  0.010440774 
       0.106    1.0396067  0.010390991 
       0.107    1.0338682  0.010333634 
       0.108    1.0275241  0.010270224 
       0.109    1.0207374   0.01020239 
        0.11    1.0136738  0.010131788 
       0.111     1.006495  0.010060035 
       0.112   0.99935369 0.0099886573 
       0.113   0.99238974 0.0099190518 
       0.114   0.98572871  0.009852474 
       0.115   0.97948155 0.0097900329 
       0.116   0.97374521 0.0097326974 
       0.117   0.96860376 0.0096813081 
       0.118   0.96412965 0.0096365888 
       0.119   0.96038468 0.0095991574 
        0.12   0.95742072 0.0095695323 
       0.121   0.95527987 0.0095481342 
       0.122   0.95399402  0.009535282 
       0.123     0.953584 0.0095311838 
       0.124   0.95405811 0.0095359226 
       0.125   0.95541047 0.0095494396 
       0.126   0.95761934 0.0095715175 
       0.127   0.96064568 0.0096017662 
       0.128   0.96443248 0.0096396157 
       0.129   0.96890501 0.0096843191 
        0.13   0.97397215 0.0097349658 
       0.131   0.97952885 0.0097905056 
       0.132   0.98545929 0.0098497811 
       0.133   0.99164055 0.0099115635 
       0.134   0.99794616 0.0099745889 
       0.135    1.0042494   0.01003759 
       0.136    1.0104259  0.010099325 
       0.137    1.0163559  0.010158597 
